system,param,current_value,type,sweep_tier,consumed_vec,consumed_tier2,consumed_live,test_status,n_runs_obs,distinct_values_tested,best_value_seen,best_mean_pool_sharpe,priority_rank,suggested_action,suggested_path,sweep_enabled,test_values,user_set_value,notes
tradier,V8Q_HTF_MIN_ALIGNED,1,int,DEAD,0,0,0,OBSOLETE,,,,,19,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.5|0.75|1|1.25|1.5,,
tradier,VOL_SPIKE_MIN_ALIGNMENT,3,int,DEAD,0,0,0,OBSOLETE,,,,,19,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1.5|2.25|3|3.75|4.5,,
tradier,BREAKOUT_SIZE_EMA200_T1_MULT,1.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.75|1.125|1.5|1.875|2.25,,
tradier,BREAKOUT_SIZE_EMA200_T1_PCT,1,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.5|0.75|1|1.25|1.5,,
tradier,BREAKOUT_SIZE_EMA200_T2_MULT,2,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1|1.5|2|2.5|3,,
tradier,BREAKOUT_SIZE_EMA200_T2_PCT,1.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.75|1.125|1.5|1.875|2.25,,
tradier,BREAKOUT_SIZE_EMA200_T3_MULT,3,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1.5|2.25|3|3.75|4.5,,
tradier,BREAKOUT_SIZE_EMA200_T3_PCT,2.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1.25|1.875|2.5|3.125|3.75,,
tradier,BREAKOUT_SIZE_LADDER_ENABLED,True,bool,VEC_SCREEN,1,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,BREAKOUT_SIZE_MAX_MULT,3,float,VEC_SCREEN,1,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1.5|2.25|3|3.75|4.5,,
tradier,CLENOW_POSITION_SIZE,800,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,400|600|800|1000|1200,,
tradier,CLOSE_ZONE_SIZE_MULT,1.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.75|1.125|1.5|1.875|2.25,,
tradier,CONNORS_RSI_POSITION_SIZE,600,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,300|450|600|750|900,,
tradier,CRYPTO_FH_MOMENTUM_POSITION_SIZE_MULT,1,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.5|0.75|1|1.25|1.5,,
tradier,DC_DAYTRADE_MAX_POSITION_SIZE,1000,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,500|750|1000|1250|1500,,
tradier,DC_DAYTRADE_START_SIZE,600,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,300|450|600|750|900,,
tradier,EP_POSITION_SIZE,800,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,400|600|800|1000|1200,,
tradier,FH_MOMENTUM_POSITION_SIZE,600,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,300|450|600|750|900,,
tradier,GAP_FILL_POSITION_SIZE,600,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,300|450|600|750|900,,
tradier,HEDGE_OVERSIZE_RATIO,2,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1|1.5|2|2.5|3,,
tradier,HEDGE_SIZE_RATIO_TRADIER,0.25,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.125|0.1875|0.25|0.3125|0.375,,
tradier,HTF_REGIME_SIZE_CAP,3,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1.5|2.25|3|3.75|4.5,,
tradier,LUNCH_DEADZONE_SIZE_MULT,0.5,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.25|0.375|0.5|0.625|0.75,,
tradier,MACRO_BLACKOUT_SIZE_MULT,0.5,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.25|0.375|0.5|0.625|0.75,,
tradier,MAX_POSITION_SIZE,2250,float,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1125|1687.5|2250|2812.5|3375,,
tradier,MAX_POSITION_SIZE_BTC,2000,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1000|1500|2000|2500|3000,,
tradier,MAX_POSITION_SIZE_FIN,20,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,10|15|20|25|30,,
tradier,MAX_POSITION_SIZE_MEN,20,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,10|15|20|25|30,,
tradier,MINERVINI_POSITION_SIZE,800,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,400|600|800|1000|1200,,
tradier,MIN_POSITION_SIZE,100,float,VEC_SCREEN,1,1,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,50|75|100|125|150,,
tradier,MOMENTUM_RIDER_BASE_SIZE_USD,50,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,25|37.5|50|62.5|75,,
tradier,MOMENTUM_RIDER_MAX_SIZE_USD,400,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,200|300|400|500|600,,
tradier,ORB_POSITION_SIZE,600,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,300|450|600|750|900,,
tradier,OVERNIGHT_GAP_HEDGE_SIZE_FRAC,0.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.25|0.375|0.5|0.625|0.75,,
tradier,PYRAMID_SIZE_MULT,1.5,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.75|1.125|1.5|1.875|2.25,,
tradier,REGIME_RANGING_POSITION_SIZE_MULT,0.5,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.25|0.375|0.5|0.625|0.75,,
tradier,REGIME_TRENDING_POSITION_SIZE_MULT,1.5,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.75|1.125|1.5|1.875|2.25,,
tradier,ROTATION_POSITION_SIZE,1200,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,600|900|1200|1500|1800,,
tradier,RSI2_POSITION_SIZE,600,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,300|450|600|750|900,,
tradier,SBA_SIZE_FRACTION_TRADIER,0.25,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.125|0.1875|0.25|0.3125|0.375,,
tradier,SCALP_MAX_POSITION_SIZE,500,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,250|375|500|625|750,,
tradier,SCALP_START_SIZE,150,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,75|112.5|150|187.5|225,,
tradier,SMFI_POSITION_SIZE,600,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,300|450|600|750|900,,
tradier,SPIKE_FADE_POSITION_SIZE,600,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,300|450|600|750|900,,
tradier,START_POSITION_SIZE,500,float,VEC_SCREEN,1,1,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,250|375|500|625|750,,
tradier,STDEV_BREAKOUT_RETEST_SIZE_MULT,1.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.75|1.125|1.5|1.875|2.25,,
tradier,SWING_MAX_POSITION_SIZE,1100,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,550|825|1100|1375|1650,,
tradier,SWING_START_SIZE,200,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,100|150|200|250|300,,
tradier,TRC_CLENOW_POSITION_SIZE,2640,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1320|1980|2640|3300|3960,,
tradier,TRC_CONNORS_RSI_POSITION_SIZE,1980,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,990|1485|1980|2475|2970,,
tradier,TRC_DC_DAYTRADE_START_SIZE,1980,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,990|1485|1980|2475|2970,,
tradier,TRC_EP_POSITION_SIZE,2640,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1320|1980|2640|3300|3960,,
tradier,TRC_GAP_FILL_POSITION_SIZE,1980,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,990|1485|1980|2475|2970,,
tradier,TRC_MAX_POSITION_SIZE,3750,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1875|2812.5|3750|4687.5|5625,,
tradier,TRC_MINERVINI_POSITION_SIZE,2640,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1320|1980|2640|3300|3960,,
tradier,TRC_ORB_POSITION_SIZE,1980,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,990|1485|1980|2475|2970,,
tradier,TRC_ROTATION_POSITION_SIZE,3000,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1500|2250|3000|3750|4500,,
tradier,TRC_RSI2_POSITION_SIZE,1980,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,990|1485|1980|2475|2970,,
tradier,TRC_SCALP_START_SIZE,495,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,247.5|371.25|495|618.75|742.5,,
tradier,TRC_SMFI_POSITION_SIZE,1980,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,990|1485|1980|2475|2970,,
tradier,TRC_START_POSITION_SIZE,330,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,20,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,165|247.5|330|412.5|495,,
tradier,VIX_REGIME_SIZE_MULT_HIGH_VOL,0.5,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.25|0.375|0.5|0.625|0.75,,
tradier,VIX_REGIME_SIZE_MULT_PANIC,0,float,DEAD,0,0,0,OBSOLETE,,,,,20,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0|0.5|1,,
tradier,MIN_GAIN,3,float,VEC_SCREEN,1,1,1,UNTESTED,,,,,22,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1.5|2.25|3|3.75|4.5,,
tradier,MIN_GAIN_TO_BUY_AGGRESSIVELY,3,float,VEC_SCREEN,1,1,1,UNTESTED,,,,,22,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1.5|2.25|3|3.75|4.5,,
tradier,PYRAMID_MIN_GAIN_PCT,2,float,DEAD,0,0,0,OBSOLETE,,,,,22,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1|1.5|2|2.5|3,,
tradier,RP_PROTECT_MIN_GAIN,1,float,DEAD,0,0,0,OBSOLETE,,,,,22,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.5|0.75|1|1.25|1.5,,
tradier,TIER_A_MIN_GAIN,0.3,float,DEAD,0,0,0,OBSOLETE,,,,,22,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.15|0.225|0.3|0.375|0.45,,
tradier,TRADIER_RATIO_BOOST_MIN_GAIN_PCT,1,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,22,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.5|0.75|1|1.25|1.5,,
tradier,TRADIER_RATIO_REQUIRE_MIN_GAIN,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,22,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,TRAILING_AUG_MIN_GAIN_PCT,0.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,22,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.25|0.375|0.5|0.625|0.75,,
tradier,DUP_GUARD_GAIN_MULTIPLIER,0.5,float,VEC_SCREEN,1,1,1,UNTESTED,,,,,23,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.25|0.375|0.5|0.625|0.75,,
tradier,DUP_GUARD_USE_GAIN_GATE,True,bool,VEC_SCREEN,1,1,1,UNTESTED,,,,,23,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,TRADIER_QUEUE_DEDUPE_SEC,60,float,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,23,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,30|45|60|75|90,,
tradier,BB_SQUEEZE_COOLDOWN,300,float,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,150|225|300|375|450,,
tradier,BREAKOUT_MULTI_LUNG_COOLDOWN_BARS,8,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,4|6|8|10|12,,
tradier,CIRCUIT_BREAKER_COOLDOWN,60,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,30|45|60|75|90,,
tradier,COOLDOWN_BARS_TRADIER,8,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,4|6|8|10|12,,
tradier,CRYPTO_SPIKE_FADE_COOLDOWN_SEC,540,float,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,270|405|540|675|810,,
tradier,DELTA_COOLDOWN_BARS,60,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,30|45|60|75|90,,
tradier,DELTA_LT_COOLDOWN_BARS,120,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,60|90|120|150|180,,
tradier,DELTA_OPTIONS_COOLDOWN,120,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,60|90|120|150|180,,
tradier,MITIGATOR_COOLDOWN,15,float,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,7.5|11.25|15|18.75|22.5,,
tradier,MOMENTUM_RIDER_COOLDOWN,300,float,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,150|225|300|375|450,,
tradier,MOMENTUM_SMA_WATCHDOG_COOLDOWN_S,300,float,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,150|225|300|375|450,,
tradier,OPTIONS_EQUITY_HEDGE_COOLDOWN_MIN,60,float,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,30|45|60|75|90,,
tradier,OPTIONS_USER_CANCEL_COOLDOWN_HOURS,4,float,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,2|3|4|5|6,,
tradier,REBAL_ATTEMPT_COOLDOWN_SEC,3600,float,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,25,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,1800|2700|3600|4500|5400,,
tradier,REDUCTION_COOLDOWN_SECONDS,30,float,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,25,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,15|22.5|30|37.5|45,,
tradier,SBA_COOLDOWN_GLOBAL_S,300,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,150|225|300|375|450,,
tradier,SBA_COOLDOWN_POSITION_S,3375,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1687.5|2531.25|3375|4218.75|5062.5,,
tradier,SBA_COOLDOWN_S_TRADIER,7200,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,3600|5400|7200|9000|10800,,
tradier,SENTIMENT_REBAL_COOLDOWN_MIN,240,float,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,25,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,120|180|240|300|360,,
tradier,SPIKE_FADE_COOLDOWN_BARS,6,int,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,25,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,3|4.5|6|7.5|9,,
tradier,STDEV_BREAKOUT_COOLDOWN,600,float,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,300|450|600|750|900,,
tradier,STDEV_BREAKOUT_RETEST_COOLDOWN,300,float,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,150|225|300|375|450,,
tradier,TRADIER_POST_CLOSE_COOLDOWN_MIN,15,float,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,25,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,7.5|11.25|15|18.75|22.5,,
tradier,V8Q_COOLDOWN_BARS,3,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1.5|2.25|3|3.75|4.5,,
tradier,VOL_SPIKE_COOLDOWN,300,float,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,150|225|300|375|450,,
tradier,WT_15M_SAME_HEDGE_COOLDOWN_SEC,1800,int,DEAD,0,0,0,OBSOLETE,,,,,25,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,900|1350|1800|2250|2700,,
tradier,WT_D_BOUNCE_AUG_COOLDOWN_HOURS,1,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,25,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.5|0.75|1|1.25|1.5,,
