system,param,is_long_short,sweep_tier,assessability,current_value,candidate_value,is_current_value,tested_ever,priority_rank,assessment_method,notes
tradier,MTF_GR_MIN_TFS,,VEC_SCREEN,BACKTESTABLE,3,2.25,,,17,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MTF_GR_MIN_TFS,,VEC_SCREEN,BACKTESTABLE,3,3,Y,,17,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MTF_GR_MIN_TFS,,VEC_SCREEN,BACKTESTABLE,3,3.75,,,17,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MTF_GR_MIN_TFS,,VEC_SCREEN,BACKTESTABLE,3,4.5,,,17,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,BB_BREAKOUT_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,10,,,18,no consumer — verify dead & remove (not a test target),
tradier,BB_BREAKOUT_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,15,,,18,no consumer — verify dead & remove (not a test target),
tradier,BB_BREAKOUT_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,20,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,BB_BREAKOUT_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,25,,,18,no consumer — verify dead & remove (not a test target),
tradier,BB_BREAKOUT_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,20,30,,,18,no consumer — verify dead & remove (not a test target),
tradier,BB_RSI_STOCH_SCALP_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,12,6,,,18,no consumer — verify dead & remove (not a test target),
tradier,BB_RSI_STOCH_SCALP_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,12,9,,,18,no consumer — verify dead & remove (not a test target),
tradier,BB_RSI_STOCH_SCALP_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,12,12,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,BB_RSI_STOCH_SCALP_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,12,15,,,18,no consumer — verify dead & remove (not a test target),
tradier,BB_RSI_STOCH_SCALP_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,12,18,,,18,no consumer — verify dead & remove (not a test target),
tradier,CLENOW_GATE_MIN_SCORE,,ENGINE_SCREEN,BACKTESTABLE,30,15,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,CLENOW_GATE_MIN_SCORE,,ENGINE_SCREEN,BACKTESTABLE,30,22.5,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,CLENOW_GATE_MIN_SCORE,,ENGINE_SCREEN,BACKTESTABLE,30,30,Y,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,CLENOW_GATE_MIN_SCORE,,ENGINE_SCREEN,BACKTESTABLE,30,37.5,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,CLENOW_GATE_MIN_SCORE,,ENGINE_SCREEN,BACKTESTABLE,30,45,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,CLENOW_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,2.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,CLENOW_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,3.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,CLENOW_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,5,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,CLENOW_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,6.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,CLENOW_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,7.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,15,7.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,15,11.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,15,15,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,15,18.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,15,22.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,DELTA_SCORE_WEIGHT,,DEAD,DEAD_REVIEW,30,15,,,18,no consumer — verify dead & remove (not a test target),
tradier,DELTA_SCORE_WEIGHT,,DEAD,DEAD_REVIEW,30,22.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,DELTA_SCORE_WEIGHT,,DEAD,DEAD_REVIEW,30,30,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,DELTA_SCORE_WEIGHT,,DEAD,DEAD_REVIEW,30,37.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,DELTA_SCORE_WEIGHT,,DEAD,DEAD_REVIEW,30,45,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA200_STOCHRSI_SCORE,,DEAD,DEAD_REVIEW,25,12.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA200_STOCHRSI_SCORE,,DEAD,DEAD_REVIEW,25,18.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA200_STOCHRSI_SCORE,,DEAD,DEAD_REVIEW,25,25,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA200_STOCHRSI_SCORE,,DEAD,DEAD_REVIEW,25,31.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA200_STOCHRSI_SCORE,,DEAD,DEAD_REVIEW,25,37.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA_9_21_SCORE_BONUS,,DEAD,DEAD_REVIEW,5,2.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA_9_21_SCORE_BONUS,,DEAD,DEAD_REVIEW,5,3.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA_9_21_SCORE_BONUS,,DEAD,DEAD_REVIEW,5,5,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA_9_21_SCORE_BONUS,,DEAD,DEAD_REVIEW,5,6.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA_9_21_SCORE_BONUS,,DEAD,DEAD_REVIEW,5,7.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA_PULLBACK_SCORE_BONUS,,DEAD,DEAD_REVIEW,35,17.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA_PULLBACK_SCORE_BONUS,,DEAD,DEAD_REVIEW,35,26.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA_PULLBACK_SCORE_BONUS,,DEAD,DEAD_REVIEW,35,35,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA_PULLBACK_SCORE_BONUS,,DEAD,DEAD_REVIEW,35,43.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,EMA_PULLBACK_SCORE_BONUS,,DEAD,DEAD_REVIEW,35,52.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,HA_WICK_QUALITY_SCORE,,DEAD,DEAD_REVIEW,15,7.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,HA_WICK_QUALITY_SCORE,,DEAD,DEAD_REVIEW,15,11.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,HA_WICK_QUALITY_SCORE,,DEAD,DEAD_REVIEW,15,15,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,HA_WICK_QUALITY_SCORE,,DEAD,DEAD_REVIEW,15,18.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,HA_WICK_QUALITY_SCORE,,DEAD,DEAD_REVIEW,15,22.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,HTF_TREND_VETO_SCORE_MIN_ABS,,VEC_SCREEN,BACKTESTABLE,4,2,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,HTF_TREND_VETO_SCORE_MIN_ABS,,VEC_SCREEN,BACKTESTABLE,4,3,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,HTF_TREND_VETO_SCORE_MIN_ABS,,VEC_SCREEN,BACKTESTABLE,4,4,Y,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,HTF_TREND_VETO_SCORE_MIN_ABS,,VEC_SCREEN,BACKTESTABLE,4,5,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,HTF_TREND_VETO_SCORE_MIN_ABS,,VEC_SCREEN,BACKTESTABLE,4,6,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,INF_RANKING_BYPASS_SCORE,,DEAD,DEAD_REVIEW,False,True,,,18,no consumer — verify dead & remove (not a test target),
tradier,INF_RANKING_BYPASS_SCORE,,DEAD,DEAD_REVIEW,False,False,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,LOCAL_EXTREMES_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,45,15,,,18,no consumer — verify dead & remove (not a test target),
tradier,LOCAL_EXTREMES_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,45,20,,,18,no consumer — verify dead & remove (not a test target),
tradier,LOCAL_EXTREMES_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,45,25,,,18,no consumer — verify dead & remove (not a test target),
tradier,LOCAL_EXTREMES_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,45,30,,,18,no consumer — verify dead & remove (not a test target),
tradier,LOCAL_EXTREMES_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,45,35,,,18,no consumer — verify dead & remove (not a test target),
tradier,LOCAL_EXTREMES_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,45,40,,,18,no consumer — verify dead & remove (not a test target),
tradier,LOCAL_EXTREMES_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,45,45,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,LOCAL_EXTREMES_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,45,50,,,18,no consumer — verify dead & remove (not a test target),
tradier,LOCAL_EXTREMES_MIN_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,45,55,,,18,no consumer — verify dead & remove (not a test target),
tradier,MACD_ZERO_CROSS_SCORE,,DEAD,DEAD_REVIEW,15,7.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,MACD_ZERO_CROSS_SCORE,,DEAD,DEAD_REVIEW,15,11.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,MACD_ZERO_CROSS_SCORE,,DEAD,DEAD_REVIEW,15,15,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,MACD_ZERO_CROSS_SCORE,,DEAD,DEAD_REVIEW,15,18.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,MACD_ZERO_CROSS_SCORE,,DEAD,DEAD_REVIEW,15,22.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,MARKET_QUALITY_SCORE_ENABLED_TRADIER,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,True,True,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,MARKET_QUALITY_SCORE_ENABLED_TRADIER,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,True,False,,,18,no consumer — verify dead & remove (not a test target),
tradier,MINERVINI_MIN_SCORE,,ENGINE_SCREEN,BACKTESTABLE,5,2.5,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MINERVINI_MIN_SCORE,,ENGINE_SCREEN,BACKTESTABLE,5,3.75,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MINERVINI_MIN_SCORE,,ENGINE_SCREEN,BACKTESTABLE,5,5,Y,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MINERVINI_MIN_SCORE,,ENGINE_SCREEN,BACKTESTABLE,5,6.25,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MINERVINI_MIN_SCORE,,ENGINE_SCREEN,BACKTESTABLE,5,7.5,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,MINERVINI_MIN_SEPA_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,2.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,MINERVINI_MIN_SEPA_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,3.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,MINERVINI_MIN_SEPA_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,5,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,MINERVINI_MIN_SEPA_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,6.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,MINERVINI_MIN_SEPA_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,7.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,MOMENTUM_FADE_SCORE_BONUS_TRADIER,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,2.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,MOMENTUM_FADE_SCORE_BONUS_TRADIER,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,3.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,MOMENTUM_FADE_SCORE_BONUS_TRADIER,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,5,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,MOMENTUM_FADE_SCORE_BONUS_TRADIER,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,6.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,MOMENTUM_FADE_SCORE_BONUS_TRADIER,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,5,7.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,MOVER_SCORE_BONUS,,DEAD,DEAD_REVIEW,40,20,,,18,no consumer — verify dead & remove (not a test target),
tradier,MOVER_SCORE_BONUS,,DEAD,DEAD_REVIEW,40,30,,,18,no consumer — verify dead & remove (not a test target),
tradier,MOVER_SCORE_BONUS,,DEAD,DEAD_REVIEW,40,40,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,MOVER_SCORE_BONUS,,DEAD,DEAD_REVIEW,40,50,,,18,no consumer — verify dead & remove (not a test target),
tradier,MOVER_SCORE_BONUS,,DEAD,DEAD_REVIEW,40,60,,,18,no consumer — verify dead & remove (not a test target),
tradier,REGIME_RANGING_DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,0,0,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,REGIME_RANGING_DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,0,0.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,REGIME_RANGING_DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,0,1,,,18,no consumer — verify dead & remove (not a test target),
tradier,REGIME_TRENDING_DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,30,15,,,18,no consumer — verify dead & remove (not a test target),
tradier,REGIME_TRENDING_DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,30,22.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,REGIME_TRENDING_DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,30,30,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,REGIME_TRENDING_DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,30,37.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,REGIME_TRENDING_DC_BREAKOUT_SCORE,,DEAD,DEAD_REVIEW,30,45,,,18,no consumer — verify dead & remove (not a test target),
tradier,RSI2_SCORE_BONUS,,DEAD,DEAD_REVIEW,20,10,,,18,no consumer — verify dead & remove (not a test target),
tradier,RSI2_SCORE_BONUS,,DEAD,DEAD_REVIEW,20,15,,,18,no consumer — verify dead & remove (not a test target),
tradier,RSI2_SCORE_BONUS,,DEAD,DEAD_REVIEW,20,20,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,RSI2_SCORE_BONUS,,DEAD,DEAD_REVIEW,20,25,,,18,no consumer — verify dead & remove (not a test target),
tradier,RSI2_SCORE_BONUS,,DEAD,DEAD_REVIEW,20,30,,,18,no consumer — verify dead & remove (not a test target),
tradier,RSI_MACD_EMA_SCORE,,DEAD,DEAD_REVIEW,25,12.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,RSI_MACD_EMA_SCORE,,DEAD,DEAD_REVIEW,25,18.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,RSI_MACD_EMA_SCORE,,DEAD,DEAD_REVIEW,25,25,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,RSI_MACD_EMA_SCORE,,DEAD,DEAD_REVIEW,25,31.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,RSI_MACD_EMA_SCORE,,DEAD,DEAD_REVIEW,25,37.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,RZ_ZSCORE_ZONE_ENABLED,,ENGINE_SCREEN,BACKTESTABLE,True,True,Y,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,RZ_ZSCORE_ZONE_ENABLED,,ENGINE_SCREEN,BACKTESTABLE,True,False,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,SATOSHIT_SCORE_BONUS,,DEAD,DEAD_REVIEW,30,15,,,18,no consumer — verify dead & remove (not a test target),
tradier,SATOSHIT_SCORE_BONUS,,DEAD,DEAD_REVIEW,30,22.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,SATOSHIT_SCORE_BONUS,,DEAD,DEAD_REVIEW,30,30,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,SATOSHIT_SCORE_BONUS,,DEAD,DEAD_REVIEW,30,37.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,SATOSHIT_SCORE_BONUS,,DEAD,DEAD_REVIEW,30,45,,,18,no consumer — verify dead & remove (not a test target),
tradier,SBA_MIN_SCORE,,DEAD,DEAD_REVIEW,3.5,1.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,SBA_MIN_SCORE,,DEAD,DEAD_REVIEW,3.5,2.625,,,18,no consumer — verify dead & remove (not a test target),
tradier,SBA_MIN_SCORE,,DEAD,DEAD_REVIEW,3.5,3.5,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,SBA_MIN_SCORE,,DEAD,DEAD_REVIEW,3.5,4.375,,,18,no consumer — verify dead & remove (not a test target),
tradier,SBA_MIN_SCORE,,DEAD,DEAD_REVIEW,3.5,5.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,SQUEEZE_FIRE_BONUS_SCORE,,ENGINE_SCREEN,BACKTESTABLE,11.25,5.625,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,SQUEEZE_FIRE_BONUS_SCORE,,ENGINE_SCREEN,BACKTESTABLE,11.25,8.4375,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,SQUEEZE_FIRE_BONUS_SCORE,,ENGINE_SCREEN,BACKTESTABLE,11.25,11.25,Y,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,SQUEEZE_FIRE_BONUS_SCORE,,ENGINE_SCREEN,BACKTESTABLE,11.25,14.0625,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,SQUEEZE_FIRE_BONUS_SCORE,,ENGINE_SCREEN,BACKTESTABLE,11.25,16.875,,,18,OFAT/Tier-2 sweep on NPZ (in grind),
tradier,SQUEEZE_FIRE_SCORE_BONUS,,DEAD,DEAD_REVIEW,20,10,,,18,no consumer — verify dead & remove (not a test target),
tradier,SQUEEZE_FIRE_SCORE_BONUS,,DEAD,DEAD_REVIEW,20,15,,,18,no consumer — verify dead & remove (not a test target),
tradier,SQUEEZE_FIRE_SCORE_BONUS,,DEAD,DEAD_REVIEW,20,20,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,SQUEEZE_FIRE_SCORE_BONUS,,DEAD,DEAD_REVIEW,20,25,,,18,no consumer — verify dead & remove (not a test target),
tradier,SQUEEZE_FIRE_SCORE_BONUS,,DEAD,DEAD_REVIEW,20,30,,,18,no consumer — verify dead & remove (not a test target),
tradier,SQUEEZE_SCORE_BONUS,,DEAD,DEAD_REVIEW,15,7.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,SQUEEZE_SCORE_BONUS,,DEAD,DEAD_REVIEW,15,11.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,SQUEEZE_SCORE_BONUS,,DEAD,DEAD_REVIEW,15,15,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,SQUEEZE_SCORE_BONUS,,DEAD,DEAD_REVIEW,15,18.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,SQUEEZE_SCORE_BONUS,,DEAD,DEAD_REVIEW,15,22.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,STDEV_BREAKOUT_RETEST_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,22,11,,,18,no consumer — verify dead & remove (not a test target),
tradier,STDEV_BREAKOUT_RETEST_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,22,16.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,STDEV_BREAKOUT_RETEST_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,22,22,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,STDEV_BREAKOUT_RETEST_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,22,27.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,STDEV_BREAKOUT_RETEST_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,22,33,,,18,no consumer — verify dead & remove (not a test target),
tradier,STDEV_BREAKOUT_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,25,12.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,STDEV_BREAKOUT_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,25,18.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,STDEV_BREAKOUT_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,25,25,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,STDEV_BREAKOUT_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,25,31.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,STDEV_BREAKOUT_SCORE,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,25,37.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,TRC_LOCAL_EXTREMES_SCORER_ENABLED,,DEAD,DEAD_REVIEW,True,True,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,TRC_LOCAL_EXTREMES_SCORER_ENABLED,,DEAD,DEAD_REVIEW,True,False,,,18,no consumer — verify dead & remove (not a test target),
tradier,TRIPLE_CONF_SCORE,,DEAD,DEAD_REVIEW,30,15,,,18,no consumer — verify dead & remove (not a test target),
tradier,TRIPLE_CONF_SCORE,,DEAD,DEAD_REVIEW,30,22.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,TRIPLE_CONF_SCORE,,DEAD,DEAD_REVIEW,30,30,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,TRIPLE_CONF_SCORE,,DEAD,DEAD_REVIEW,30,37.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,TRIPLE_CONF_SCORE,,DEAD,DEAD_REVIEW,30,45,,,18,no consumer — verify dead & remove (not a test target),
tradier,TR_ADX4H_BOYCOTT_SCORE,,DEAD,DEAD_REVIEW,-40,-60,,,18,no consumer — verify dead & remove (not a test target),
tradier,TR_ADX4H_BOYCOTT_SCORE,,DEAD,DEAD_REVIEW,-40,-50,,,18,no consumer — verify dead & remove (not a test target),
tradier,TR_ADX4H_BOYCOTT_SCORE,,DEAD,DEAD_REVIEW,-40,-40,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,TR_ADX4H_BOYCOTT_SCORE,,DEAD,DEAD_REVIEW,-40,-30,,,18,no consumer — verify dead & remove (not a test target),
tradier,TR_ADX4H_BOYCOTT_SCORE,,DEAD,DEAD_REVIEW,-40,-20,,,18,no consumer — verify dead & remove (not a test target),
tradier,TR_BBWIDTH4H_BOYCOTT_SCORE,,DEAD,DEAD_REVIEW,-35,-52.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,TR_BBWIDTH4H_BOYCOTT_SCORE,,DEAD,DEAD_REVIEW,-35,-43.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,TR_BBWIDTH4H_BOYCOTT_SCORE,,DEAD,DEAD_REVIEW,-35,-35,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,TR_BBWIDTH4H_BOYCOTT_SCORE,,DEAD,DEAD_REVIEW,-35,-26.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,TR_BBWIDTH4H_BOYCOTT_SCORE,,DEAD,DEAD_REVIEW,-35,-17.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,V8Q_STRENGTH_MIN_SCORE,,DEAD,DEAD_REVIEW,5,2.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,V8Q_STRENGTH_MIN_SCORE,,DEAD,DEAD_REVIEW,5,3.75,,,18,no consumer — verify dead & remove (not a test target),
tradier,V8Q_STRENGTH_MIN_SCORE,,DEAD,DEAD_REVIEW,5,5,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,V8Q_STRENGTH_MIN_SCORE,,DEAD,DEAD_REVIEW,5,6.25,,,18,no consumer — verify dead & remove (not a test target),
tradier,V8Q_STRENGTH_MIN_SCORE,,DEAD,DEAD_REVIEW,5,7.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,VWAP_SCORE_BONUS,,DEAD,DEAD_REVIEW,10,5,,,18,no consumer — verify dead & remove (not a test target),
tradier,VWAP_SCORE_BONUS,,DEAD,DEAD_REVIEW,10,7.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,VWAP_SCORE_BONUS,,DEAD,DEAD_REVIEW,10,10,Y,,18,no consumer — verify dead & remove (not a test target),
tradier,VWAP_SCORE_BONUS,,DEAD,DEAD_REVIEW,10,12.5,,,18,no consumer — verify dead & remove (not a test target),
tradier,VWAP_SCORE_BONUS,,DEAD,DEAD_REVIEW,10,15,,,18,no consumer — verify dead & remove (not a test target),
tradier,ALIGNMENT_GATE_MIN,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,4,2,,,19,no consumer — verify dead & remove (not a test target),
tradier,ALIGNMENT_GATE_MIN,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,4,3,,,19,no consumer — verify dead & remove (not a test target),
tradier,ALIGNMENT_GATE_MIN,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,4,4,Y,,19,no consumer — verify dead & remove (not a test target),
tradier,ALIGNMENT_GATE_MIN,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,4,5,,,19,no consumer — verify dead & remove (not a test target),
tradier,ALIGNMENT_GATE_MIN,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,4,6,,,19,no consumer — verify dead & remove (not a test target),
tradier,ALIGNMENT_GATE_TOTAL,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,36,18,,,19,no consumer — verify dead & remove (not a test target),
tradier,ALIGNMENT_GATE_TOTAL,,ENGINE_SCREEN_LIVECALL,DEAD_REVIEW,36,27,,,19,no consumer — verify dead & remove (not a test target),
