field,classification,connected_crypto,connected_tradier,source_venue_applicability,family,lifecycle_consumers,exact_native_tf_crypto,exact_native_tf_tradier,required_npz_arrays,timeframe_applicability,v12_causal_read_sites,integrated_contract_sites,classification_reason,current_quickconfig_presence_not_used_as_credit,prior_vector_census_not_used_as_credit,prior_live_census_not_used_as_credit,engine_sha256
WATCHDOG_WT3M_ESCALATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WATCHDOG_WT3M_ESCALATE_LADDER,CONNECTED_BOTH,True,True,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WATCHDOG_WT3M_ESCALATE_MAX_USD,CONNECTED_BOTH,True,True,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WINNERS_15M_FILE,CONNECTED_BOTH,True,True,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""15m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WINNERS_20_FILE,CONNECTED_BOTH,True,True,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WINNER_PROTECT_ENABLED,CONNECTED_BOTH,True,True,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WINNER_PROTECT_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_WINNER_PROTECT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WINNER_PROTECT_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_WINNER_PROTECT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WORKER_INSTANCE_ID,CONNECTED_BOTH,True,True,BOTH,WORKER_INSTANCE_ID,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WORKER_TOTAL_INSTANCES,CONNECTED_BOTH,True,True,BOTH,WORKER_TOTAL_INSTANCES,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WRONG_SIDE_ABS_KILL_ENABLED,CONNECTED_BOTH,True,True,BOTH,GLOBAL,EXIT|STOP,native=3m;required=3m|15m|1h|4h|D,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WRONG_SIDE_DIV_LOOKBACK_BARS,CONNECTED_BOTH,True,True,BOTH,WRONG_SIDE_DIV,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WRONG_SIDE_DIV_TFS_REQUIRED,CONNECTED_BOTH,True,True,BOTH,WRONG_SIDE_DIV,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WRONG_SIDE_K_TFS_REQUIRED,CONNECTED_BOTH,True,True,BOTH,FILTER,EXIT|STOP,native=3m;required=3m|15m|1h,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WRONG_SIDE_MIN_AGE_MIN,CONNECTED_BOTH,True,True,BOTH,GLOBAL,EXIT|STOP,native=3m;required=3m|15m|1h|4h|D,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WRONG_SIDE_WT_TFS_REDUCED,CONNECTED_BOTH,True,True,BOTH,WRONG_SIDE_WT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WRONG_SIDE_WT_TFS_REQUIRED,CONNECTED_BOTH,True,True,BOTH,FILTER,EXIT|STOP,native=3m;required=3m|15m|1h|4h|D,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WS_RECONNECT_DELAY,CONNECTED_BOTH,True,True,BOTH,WS_RECONNECT_DELAY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WS_URL,CONNECTED_BOTH,True,True,BOTH,WS_URL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT15M_AGAINST_FORCE_HEDGE_COOLDOWN_SEC,CONNECTED_BOTH,True,True,BOTH,WT15M_AGAINST_FORCE,EXIT|HEDGE|STOP,native=3m;required=15m|1h|4h,native=5m;required=15m|1h|4h,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT15M_AGAINST_FORCE_HEDGE_ENABLED,CONNECTED_BOTH,True,True,BOTH,WT15M_AGAINST_FORCE,EXIT|HEDGE|STOP,native=3m;required=15m|1h|4h,native=5m;required=15m|1h|4h,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT15M_AGAINST_PENALTY,CONNECTED_BOTH,True,True,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_15M_BOUNCE_OPEN_ENABLED,CONNECTED_BOTH,True,True,BOTH,ENTRY,ENTRY|REENTRY,native=3m;required=15m,native=5m;required=15m,"[""close_15m"",""high_15m"",""low_15m"",""wt1_15m"",""wt2_15m""]","[""15m""]","[""v12_quick_engine.py:6587:_exact_entry_contract_masks""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_15M_CROSS_ENTRY_ENABLED,CONNECTED_BOTH,True,True,BOTH,ENTRY,ENTRY|REENTRY,native=3m;required=15m,native=5m;required=15m,"[""close_15m"",""high_15m"",""low_15m"",""wt1_15m"",""wt2_15m""]","[""15m""]","[""v12_quick_engine.py:6603:_exact_entry_contract_masks""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_15M_SAME_HEDGE_COOLDOWN_SEC,CONNECTED_BOTH,True,True,BOTH,WT_15M_SAME,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_15m"",""wt2_15m""]","[""15m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_15M_SAME_HEDGE_DAILY_CAP,CONNECTED_BOTH,True,True,BOTH,WT_15M_SAME,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_15m"",""wt2_15m""]","[""15m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_3M_FORCE_OPEN_GR_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_3m"",""high_3m"",""low_3m"",""wt1_3m"",""wt2_3m""]","[""3m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_3M_FORCE_OPEN_GR_MIN_IND_PER_TF,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_3m"",""high_3m"",""low_3m"",""wt1_3m"",""wt2_3m""]","[""3m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_3M_FORCE_OPEN_GR_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_3m"",""high_3m"",""low_3m"",""wt1_3m"",""wt2_3m""]","[""3m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_3M_FORCE_OPEN_GR_VOTE_MIN,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_3m"",""high_3m"",""low_3m"",""wt1_3m"",""wt2_3m""]","[""3m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_3M_FORCE_OPEN_REQUIRE_HH_CROSS,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_3m"",""high_3m"",""low_3m"",""wt1_3m"",""wt2_3m""]","[""3m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_3M_FORCE_OPEN_SMA_PCT,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_3m"",""high_3m"",""low_3m"",""sma_{period}_3m"",""wt1_3m"",""wt2_3m""]","[""3m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_3M_OPEN_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,WT_3M_OPEN,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_3m"",""high_3m"",""low_3m"",""wt1_3m"",""wt2_3m""]","[""3m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_4H_VEL_EXIT_ENABLED,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m;required=3m|15m|4h,N/A_NOT_CONNECTED,"[""close_4h"",""high_4h"",""low_4h"",""wt1_4h"",""wt2_4h""]","[""4h""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_4H_VEL_EXIT_K_EXTREME_HIGH,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m;required=3m|15m|4h,N/A_NOT_CONNECTED,"[""close_4h"",""high_4h"",""low_4h"",""wt1_4h"",""wt2_4h""]","[""4h""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_4H_VEL_EXIT_K_EXTREME_LOW,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m;required=3m|15m|4h,N/A_NOT_CONNECTED,"[""close_4h"",""high_4h"",""low_4h"",""wt1_4h"",""wt2_4h""]","[""4h""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_4H_VEL_EXIT_LONG_VEL_MIN,CONNECTED_BOTH,True,True,BOTH,WT_4H_VEL,EXIT|STOP,native=3m;required=3m|15m|4h,N/A_NOT_CONNECTED,"[""close_4h"",""high_4h"",""low_4h"",""wt1_4h"",""wt2_4h""]","[""4h""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_4H_VEL_EXIT_REQUIRE_K_EXTREME,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m;required=3m|15m|4h,N/A_NOT_CONNECTED,"[""close_4h"",""high_4h"",""low_4h"",""wt1_4h"",""wt2_4h""]","[""4h""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_4H_VEL_EXIT_REQUIRE_PROFIT,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m;required=3m|15m|4h,N/A_NOT_CONNECTED,"[""close_4h"",""high_4h"",""low_4h"",""wt1_4h"",""wt2_4h""]","[""4h""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_4H_VEL_EXIT_SHORT_VEL_MIN,CONNECTED_BOTH,True,True,BOTH,WT_4H_VEL,EXIT|STOP,native=3m;required=3m|15m|4h,N/A_NOT_CONNECTED,"[""close_4h"",""high_4h"",""low_4h"",""wt1_4h"",""wt2_4h""]","[""4h""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_4H_VEL_MANDATORY_REENTRY_ENABLED,CONNECTED_BOTH,True,True,BOTH,REENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_4h"",""high_4h"",""low_4h"",""wt1_4h"",""wt2_4h""]","[""4h""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_ACCEL_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,WT_ACCEL_GATE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_ACCEL_GATE_TF,CONNECTED_BOTH,True,True,BOTH,WT_ACCEL_GATE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_AVG_15m,CONNECTED_BOTH,True,True,BOTH,F5_WT_CHAN_CROSS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_15m"",""wt2_15m""]","[""15m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_AVG_D,CONNECTED_BOTH,True,True,BOTH,WT_AVG_D,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_D"",""wt2_D""]","[""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_BOTTOM_CROSS_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CHAN_15m,CONNECTED_BOTH,True,True,BOTH,F5_WT_CHAN_CROSS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_15m"",""wt2_15m""]","[""15m""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CHAN_D,CONNECTED_BOTH,True,True,BOTH,WT_CHAN_D,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_D"",""wt2_D""]","[""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CHOP_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,FILTER,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6748:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CHOP_MAX,CONNECTED_BOTH,True,True,BOTH,GLOBAL,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6754:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_DELTA_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,FILTER,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6758:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_DELTA_LONG_MIN,CONNECTED_BOTH,True,True,BOTH,GLOBAL,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6760:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_DELTA_SCORE_BONUS,CONNECTED_BOTH,True,True,BOTH,GLOBAL,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6833:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_DELTA_SCORE_ENABLED,CONNECTED_BOTH,True,True,BOTH,GLOBAL,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6829:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_DELTA_SCORE_THRESHOLD,CONNECTED_BOTH,True,True,BOTH,FILTER,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6830:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_DELTA_SHORT_MAX,CONNECTED_BOTH,True,True,BOTH,GLOBAL,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6762:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
